Date/Time	Velocidad a 100m [m/s]	StdAne1 [m/s]	Velocidad a 80 [m/s]	StdAne2 [m/s]	Veleta a 100 [°]	Veleta a 80 m [°]	temperatura 5 [°C]
2017-01-17 22:00	5,597	0,393	4,481	0,456	13,0	14,0	15,91
2017-01-17 22:10	6,057	0,403	4,663	0,473	14,0	13,0	15,91
2017-01-17 22:20	5,325	0,393	4,034	0,490	24,0	23,0	16,15
2017-01-17 22:30	4,376	0,610	3,673	0,412	31,0	30,0	16,15
2017-01-17 22:40	4,745	0,506	4,047	0,563	30,0	27,0	16,15
2017-01-17 22:50	4,341	0,482	3,882	0,393	30,0	28,0	16,03
2017-01-17 23:00	4,536	0,610	3,945	0,570	30,0	30,0	16,03
2017-01-17 23:10	5,268	0,797	4,438	0,791	32,0	31,0	16,03
2017-01-17 23:20	5,094	0,659	4,278	0,751	34,0	30,0	16,03
2017-01-17 23:30	4,966	0,466	4,039	0,576	31,0	28,0	15,91
2017-01-17 23:40	4,542	0,422	4,012	0,402	31,0	30,0	15,91
2017-01-17 23:50	4,640	0,506	3,939	0,589	30,0	24,0	15,91
2017-01-18 00:00	4,987	0,871	4,139	0,791	30,0	27,0	15,91
2017-01-18 00:10	4,060	0,616	3,523	0,512	31,0	28,0	15,91
2017-01-18 00:20	5,053	0,535	4,219	0,542	37,0	32,0	15,91
2017-01-18 00:30	5,200	0,752	4,435	0,576	35,0	37,0	15,91
2017-01-18 00:40	5,469	0,506	4,742	0,576	41,0	39,0	15,79
2017-01-18 00:50	5,233	0,710	4,506	0,652	38,0	34,0	15,79
2017-01-18 01:00	5,349	0,634	4,764	0,602	37,0	32,0	15,66
2017-01-18 01:10	5,706	0,449	4,603	0,535	38,0	34,0	15,54
2017-01-18 01:20	4,963	0,506	3,884	0,490	32,0	27,0	15,54
2017-01-18 01:30	4,743	0,498	3,762	0,589	30,0	25,0	15,42
2017-01-18 01:40	4,858	0,498	4,256	0,505	27,0	23,0	15,42
2017-01-18 01:50	4,998	0,491	4,276	0,497	30,0	24,0	15,42
2017-01-18 02:00	4,803	0,413	4,150	0,448	31,0	31,0	15,30
2017-01-18 02:10	3,879	0,329	3,605	0,402	28,0	30,0	15,42
2017-01-18 02:20	3,680	0,329	3,242	0,278	32,0	32,0	15,42
2017-01-18 02:30	4,077	0,506	3,703	0,512	34,0	37,0	15,42
2017-01-18 02:40	3,905	0,373	3,488	0,456	37,0	37,0	15,42
2017-01-18 02:50	4,213	0,577	3,697	0,589	35,0	35,0	15,42
2017-01-18 03:00	4,778	0,571	4,237	0,527	35,0	34,0	15,54
2017-01-18 03:10	5,233	0,641	4,633	0,645	35,0	31,0	15,54
2017-01-18 03:20	4,952	0,543	4,332	0,608	37,0	32,0	15,42
2017-01-18 03:30	5,804	0,440	5,271	0,527	31,0	31,0	15,42
2017-01-18 03:40	4,974	0,550	4,143	0,549	31,0	32,0	15,42
2017-01-18 03:50	4,637	0,373	4,194	0,412	34,0	35,0	15,42
2017-01-18 04:00	4,627	0,665	4,061	0,456	31,0	32,0	15,42
2017-01-18 04:10	4,199	0,670	3,551	0,520	25,0	23,0	15,42
2017-01-18 04:20	6,317	0,797	5,301	1,032	23,0	21,0	15,30
2017-01-18 04:30	6,954	0,422	6,089	0,535	14,0	10,0	15,05
2017-01-18 04:40	6,511	0,482	5,565	0,535	10,0	7,0	14,81
2017-01-18 04:50	6,404	0,693	5,336	0,692	8,0	7,0	14,81
2017-01-18 05:00	7,150	0,682	5,702	0,776	14,0	13,0	15,05
2017-01-18 05:10	6,465	0,528	5,608	0,663	17,0	15,0	15,18
2017-01-18 05:20	6,842	0,787	5,656	0,922	17,0	17,0	15,18
2017-01-18 05:30	6,532	0,513	5,608	0,535	14,0	10,0	14,93
2017-01-18 05:40	6,505	0,676	5,488	0,576	11,0	7,0	14,81
2017-01-18 05:50	7,296	0,590	6,183	0,583	7,0	7,0	14,81
2017-01-18 06:00	7,607	0,623	6,333	0,589	14,0	14,0	14,81
2017-01-18 06:10	7,538	0,634	6,338	0,680	10,0	10,0	14,81
2017-01-18 06:20	8,028	0,670	6,832	0,675	6,0	4,0	14,93
2017-01-18 06:30	7,582	0,747	6,338	0,640	359,0	359,0	14,93
2017-01-18 06:40	6,282	0,491	5,426	0,465	25,0	28,0	14,69
2017-01-18 06:50	6,903	0,521	5,437	0,627	17,0	21,0	14,69
2017-01-18 07:00	6,410	0,557	5,334	0,465	17,0	21,0	14,81
2017-01-18 07:10	7,068	0,557	5,789	0,714	14,0	17,0	14,81
2017-01-18 07:20	6,641	0,403	5,443	0,352	18,0	27,0	14,93
2017-01-18 07:30	6,766	0,373	5,738	0,412	24,0	28,0	14,81
2017-01-18 07:40	7,032	0,610	5,157	0,680	15,0	20,0	15,05
2017-01-18 07:50	7,592	0,597	6,002	0,697	14,0	15,0	15,54
2017-01-18 08:00	8,047	0,797	6,777	0,838	11,0	11,0	15,66
2017-01-18 08:10	8,000	1,067	6,840	0,913	8,0	8,0	15,79
2017-01-18 08:20	8,412	0,665	7,302	0,771	13,0	11,0	15,79
2017-01-18 08:30	7,119	0,858	6,224	0,761	10,0	8,0	15,79
2017-01-18 08:40	7,424	0,665	6,536	0,634	6,0	4,0	15,54
2017-01-18 08:50	9,034	0,807	8,205	0,776	354,0	350,0	15,66
2017-01-18 09:00	8,650	0,911	7,627	0,913	346,0	342,0	15,79
2017-01-18 09:10	8,292	0,867	7,112	0,955	339,0	336,0	16,15
2017-01-18 09:20	5,800	1,023	5,244	1,029	352,0	354,0	16,40
2017-01-18 09:30	5,765	1,145	4,892	1,036	6,0	6,0	16,52
2017-01-18 09:40	4,483	0,647	3,738	0,634	39,0	44,0	16,40
2017-01-18 09:50	4,444	0,604	4,052	0,456	31,0	37,0	16,52
2017-01-18 10:00	5,069	0,906	4,517	0,719	41,0	46,0	16,64
2017-01-18 10:10	6,206	1,078	5,615	1,002	42,0	46,0	16,64
2017-01-18 10:20	8,063	0,867	7,250	1,010	35,0	37,0	16,52
2017-01-18 10:30	6,228	1,273	5,804	1,138	30,0	27,0	16,52
2017-01-18 10:40	7,729	0,736	6,853	0,824	14,0	14,0	16,40
2017-01-18 10:50	7,237	0,721	6,696	0,848	11,0	10,0	16,40
2017-01-18 11:00	7,924	0,682	7,106	0,930	14,0	13,0	16,52
2017-01-18 11:10	8,015	0,898	7,147	1,192	15,0	13,0	16,52
2017-01-18 11:20	8,137	1,211	6,965	1,306	23,0	20,0	16,76
2017-01-18 11:30	5,785	1,124	5,458	1,185	20,0	21,0	16,89
2017-01-18 11:40	6,918	1,306	6,405	1,303	24,0	25,0	17,01
2017-01-18 11:50	8,441	0,710	7,670	0,824	32,0	34,0	16,89
2017-01-18 12:00	8,316	1,120	7,288	1,218	38,0	39,0	16,89
2017-01-18 12:10	8,672	0,710	7,959	0,719	46,0	49,0	17,01
2017-01-18 12:20	7,976	1,207	7,475	1,146	39,0	39,0	17,62
2017-01-18 12:30	9,945	1,147	8,987	1,152	38,0	39,0	17,74
2017-01-18 12:40	9,319	1,184	8,490	1,233	30,0	34,0	17,86
2017-01-18 12:50	9,755	1,350	9,011	1,309	28,0	28,0	17,86
2017-01-18 13:00	10,141	1,350	9,673	1,294	30,0	28,0	17,86
2017-01-18 13:10	10,271	1,034	9,629	1,291	35,0	35,0	17,74
2017-01-18 13:20	11,495	1,390	10,419	1,497	42,0	42,0	17,98
2017-01-18 13:30	12,055	1,350	10,892	1,303	39,0	41,0	17,98
2017-01-18 13:40	10,611	1,188	9,562	1,392	32,0	32,0	18,11
2017-01-18 13:50	12,112	1,387	11,098	1,693	37,0	37,0	17,98
2017-01-18 14:00	11,231	1,194	10,108	1,224	37,0	38,0	17,86
2017-01-18 14:10	10,130	1,168	8,906	1,454	28,0	28,0	18,35
2017-01-18 14:20	10,355	1,320	9,263	1,417	35,0	37,0	18,23
2017-01-18 14:30	10,002	1,427	9,163	1,491	30,0	32,0	17,98
2017-01-18 14:40	10,867	1,473	9,698	1,507	31,0	31,0	18,11
2017-01-18 14:50	11,307	1,378	10,260	1,731	31,0	32,0	17,86
2017-01-18 15:00	12,308	0,977	11,318	1,285	18,0	20,0	17,62
2017-01-18 15:10	11,041	1,568	10,118	1,665	17,0	17,0	17,74
2017-01-18 15:20	11,421	1,128	10,658	1,243	24,0	24,0	17,74
2017-01-18 15:30	10,394	1,213	9,533	1,347	20,0	21,0	17,98
2017-01-18 15:40	10,739	1,294	9,801	1,303	27,0	25,0	17,74
2017-01-18 15:50	9,602	1,417	8,718	1,422	27,0	28,0	17,98
2017-01-18 16:00	8,852	1,647	8,390	1,690	18,0	15,0	17,74
2017-01-18 16:10	10,060	1,019	9,117	1,367	21,0	20,0	17,74
2017-01-18 16:20	9,469	1,261	8,142	1,433	32,0	32,0	17,86
2017-01-18 16:30	9,774	1,309	8,935	1,436	34,0	37,0	17,74
2017-01-18 16:40	8,966	1,089	8,270	1,205	23,0	23,0	17,74
2017-01-18 16:50	9,899	1,436	8,661	1,519	20,0	18,0	17,62
2017-01-18 17:00	10,518	1,736	9,380	1,662	27,0	27,0	17,37
2017-01-18 17:10	11,750	0,968	10,661	1,353	27,0	27,0	17,25
2017-01-18 17:20	12,256	1,204	10,434	1,581	23,0	23,0	17,25
2017-01-18 17:30	9,925	1,245	9,039	1,370	24,0	23,0	17,13
2017-01-18 17:40	10,717	1,266	9,527	1,845	28,0	31,0	16,89
2017-01-18 17:50	10,795	1,555	8,895	1,686	27,0	27,0	16,89
2017-01-18 18:00	10,856	1,890	9,283	1,875	25,0	27,0	16,89
2017-01-18 18:10	10,193	1,327	8,826	1,387	24,0	23,0	16,76
2017-01-18 18:20	12,517	1,085	11,057	1,341	15,0	15,0	16,64
2017-01-18 18:30	12,384	0,885	10,776	1,183	15,0	15,0	16,64
2017-01-18 18:40	11,120	0,802	10,292	0,852	8,0	10,0	16,64
2017-01-18 18:50	9,034	0,665	8,433	0,857	13,0	14,0	16,64
2017-01-18 19:00	8,063	0,831	6,747	1,233	18,0	20,0	16,52
2017-01-18 19:10	8,057	0,778	7,274	1,039	18,0	18,0	16,52
2017-01-18 19:20	7,821	1,000	6,675	1,112	21,0	23,0	16,40
2017-01-18 19:30	9,395	0,826	7,925	0,967	11,0	11,0	16,40
2017-01-18 19:40	10,236	1,372	9,106	1,392	352,0	349,0	16,64
2017-01-18 19:50	8,977	0,543	8,005	0,810	11,0	13,0	16,64
2017-01-18 20:00	7,715	0,915	7,128	0,955	15,0	15,0	16,52
2017-01-18 20:10	8,536	0,960	7,974	1,183	24,0	28,0	16,40
2017-01-18 20:20	10,717	1,406	9,785	1,535	21,0	24,0	16,40
2017-01-18 20:30	9,159	0,988	8,471	1,165	7,0	6,0	16,52
2017-01-18 20:40	7,856	0,688	7,134	0,781	10,0	13,0	16,52
2017-01-18 20:50	8,621	0,747	7,624	0,930	14,0	15,0	16,40
2017-01-18 21:00	8,846	0,985	7,684	1,192	14,0	18,0	16,40
2017-01-18 21:10	8,781	0,705	7,885	0,896	15,0	15,0	16,27
2017-01-18 21:20	8,131	0,715	7,038	0,913	11,0	13,0	16,27
2017-01-18 21:30	8,368	1,000	7,643	0,810	3,0	1,0	16,27
2017-01-18 21:40	9,055	0,889	8,262	0,930	357,0	356,0	16,27
2017-01-18 21:50	7,544	1,425	6,699	1,364	349,0	349,0	16,27
2017-01-18 22:00	5,673	0,797	4,870	0,675	349,0	345,0	16,15
2017-01-18 22:10	5,037	0,670	3,969	0,527	1,0	357,0	16,27
2017-01-18 22:20	5,349	0,641	4,245	0,490	21,0	21,0	16,27
2017-01-18 22:30	4,985	0,623	4,245	0,608	28,0	32,0	16,27
2017-01-18 22:40	7,690	1,023	6,243	1,179	25,0	25,0	16,52
2017-01-18 22:50	10,182	0,889	8,517	1,094	20,0	20,0	16,64
2017-01-18 23:00	11,185	0,802	9,095	1,025	18,0	20,0	16,52
2017-01-18 23:10	9,164	0,931	7,883	1,119	21,0	23,0	16,27
2017-01-18 23:20	7,601	1,003	6,381	0,955	20,0	23,0	16,15
2017-01-18 23:30	7,025	0,610	5,717	0,766	20,0	25,0	15,91
2017-01-18 23:40	6,407	0,732	4,992	0,663	20,0	28,0	16,03
2017-01-18 23:50	6,624	0,584	5,290	0,589	27,0	34,0	16,15
2017-01-19 00:00	8,667	1,019	7,532	1,080	32,0	38,0	16,40
2017-01-19 00:10	8,963	0,802	7,497	1,025	31,0	35,0	16,40
2017-01-19 00:20	10,492	1,096	8,723	1,294	10,0	13,0	16,15
2017-01-19 00:30	9,635	1,117	8,664	1,449	353,0	350,0	15,66
2017-01-19 00:40	7,598	0,726	6,766	0,842	350,0	346,0	16,03
2017-01-19 00:50	7,413	0,705	6,696	0,829	353,0	350,0	16,15
2017-01-19 01:00	7,122	0,826	6,175	0,796	357,0	354,0	16,15
2017-01-19 01:10	6,472	0,659	5,926	0,714	4,0	3,0	16,15
2017-01-19 01:20	7,223	1,318	6,069	1,138	8,0	7,0	16,15
2017-01-19 01:30	5,983	0,880	5,209	0,708	15,0	15,0	16,15
2017-01-19 01:40	7,686	0,816	6,669	1,039	15,0	14,0	16,03
2017-01-19 01:50	6,633	0,721	5,743	0,670	15,0	13,0	16,03
2017-01-19 02:00	6,674	0,867	5,891	0,814	13,0	13,0	15,79
2017-01-19 02:10	7,361	0,957	6,300	1,084	13,0	14,0	15,79
2017-01-19 02:20	7,206	0,682	6,069	0,959	13,0	13,0	15,91
2017-01-19 02:30	7,946	0,835	6,823	1,032	4,0	7,0	16,03
2017-01-19 02:40	7,628	0,980	6,699	0,970	11,0	11,0	16,15
2017-01-19 02:50	8,488	0,985	7,393	0,955	13,0	14,0	16,15
2017-01-19 03:00	9,249	0,736	7,959	0,838	17,0	20,0	16,27
2017-01-19 03:10	8,504	0,698	7,561	0,810	7,0	8,0	16,40
2017-01-19 03:20	6,633	0,968	6,316	1,010	6,0	6,0	16,52
2017-01-19 03:30	4,688	0,682	4,243	0,549	14,0	15,0	16,52
2017-01-19 03:40	5,591	0,782	4,973	0,848	10,0	14,0	16,40
2017-01-19 03:50	6,051	0,742	5,331	0,658	3,0	6,0	16,40
2017-01-19 04:00	5,575	0,604	4,935	0,570	7,0	11,0	16,40
2017-01-19 04:10	5,371	0,623	4,633	0,658	8,0	15,0	16,27
2017-01-19 04:20	5,667	0,747	4,598	0,658	4,0	7,0	16,03
2017-01-19 04:30	5,094	0,889	3,858	0,663	346,0	349,0	16,03
2017-01-19 04:40	5,863	0,747	4,799	0,640	353,0	350,0	16,15
2017-01-19 04:50	3,460	0,898	2,589	0,950	329,0	311,0	15,79
2017-01-19 05:00	2,774	0,341	1,502	0,304	335,0	309,0	14,93
2017-01-19 05:10	2,342	0,491	1,184	0,304	332,0	287,0	15,18
2017-01-19 05:20	1,202	0,363	0,997	0,340	46,0	294,0	15,18
2017-01-19 05:30	1,439	0,264	1,393	0,448	127,0	277,0	14,81
2017-01-19 05:40	1,186	0,431	1,372	0,421	170,0	193,0	15,05
2017-01-19 05:50	1,217	0,482	1,775	0,439	211,0	205,0	15,30
2017-01-19 06:00	1,681	0,278	1,757	0,340	160,0	170,0	14,81
2017-01-19 06:10	1,719	0,482	1,816	0,481	186,0	217,0	14,69
2017-01-19 06:20	2,706	0,352	2,443	0,352	145,0	159,0	14,57
2017-01-19 06:30	1,784	0,393	1,431	0,393	129,0	172,0	14,44
2017-01-19 06:40	1,390	0,292	1,361	0,196	127,0	174,0	14,32
2017-01-19 06:50	0,999	0,352	1,390	0,175	180,0	205,0	14,08
2017-01-19 07:00	1,442	0,352	1,431	0,232	174,0	188,0	14,44
2017-01-19 07:10	2,067	1,038	2,600	0,950	233,0	239,0	14,57
2017-01-19 07:20	4,607	0,498	4,742	0,473	253,0	253,0	14,81
2017-01-19 07:30	4,025	0,513	3,445	0,791	267,0	267,0	14,20
2017-01-19 07:40	2,587	1,085	2,467	1,051	271,0	288,0	13,96
2017-01-19 07:50	1,404	0,422	1,613	0,402	260,0	291,0	14,20
2017-01-19 08:00	2,636	0,535	2,473	0,670	249,0	253,0	14,32
2017-01-19 08:10	2,165	0,590	1,689	0,570	256,0	276,0	13,71
2017-01-19 08:20	1,736	0,373	1,640	0,329	290,0	294,0	14,08
2017-01-19 08:30	2,266	0,889	2,269	0,866	270,0	291,0	14,20
2017-01-19 08:40	1,969	0,623	2,191	0,542	249,0	256,0	14,44
2017-01-19 08:50	1,716	0,513	1,757	0,505	224,0	222,0	14,57
2017-01-19 09:00	2,489	0,491	2,088	0,535	240,0	259,0	15,18
2017-01-19 09:10	1,480	0,721	1,518	0,741	291,0	294,0	15,42
2017-01-19 09:20	1,433	0,352	1,407	0,278	179,0	160,0	16,15
2017-01-19 09:30	3,484	0,629	3,249	0,680	177,0	177,0	16,27
2017-01-19 09:40	3,947	0,647	4,566	0,645	186,0	194,0	16,15
2017-01-19 09:50	3,951	0,482	3,760	0,456	203,0	215,0	16,40
2017-01-19 10:00	4,156	0,329	3,697	0,439	238,0	243,0	16,64
2017-01-19 10:10	3,650	0,466	3,803	0,505	222,0	225,0	17,01
2017-01-19 10:20	3,416	0,710	3,027	0,909	232,0	229,0	17,25
2017-01-19 10:30	3,055	0,482	2,975	0,402	226,0	236,0	17,01
2017-01-19 10:40	3,783	0,393	3,977	0,490	212,0	211,0	16,89
2017-01-19 10:50	2,622	0,629	2,558	0,805	205,0	205,0	17,01
2017-01-19 11:00	2,380	0,466	2,213	0,363	211,0	210,0	17,37
2017-01-19 11:10	1,409	0,474	1,480	0,473	152,0	167,0	17,50
2017-01-19 11:20	2,268	0,736	2,308	0,735	160,0	183,0	17,86
2017-01-19 11:30	2,964	0,940	3,105	0,708	169,0	172,0	17,98
2017-01-19 11:40	3,092	1,213	3,105	1,218	188,0	180,0	17,98
2017-01-19 11:50	1,361	0,457	1,168	0,278	150,0	150,0	18,59
2017-01-19 12:00	6,146	1,895	5,641	1,651	52,0	55,0	18,47
2017-01-19 12:10	9,915	0,965	9,174	0,970	48,0	49,0	17,25
2017-01-19 12:20	10,546	1,363	9,546	1,321	39,0	42,0	17,01
2017-01-19 12:30	12,099	2,131	10,927	2,223	17,0	21,0	17,25
2017-01-19 12:40	12,118	1,943	11,519	2,027	11,0	13,0	17,74
2017-01-19 12:50	8,803	1,840	8,745	1,943	15,0	18,0	17,98
2017-01-19 13:00	8,713	1,128	8,292	1,591	11,0	13,0	18,23
2017-01-19 13:10	5,175	1,502	4,737	1,584	263,0	270,0	18,35
2017-01-19 13:20	4,199	0,758	4,683	0,761	245,0	246,0	18,72
2017-01-19 13:30	4,422	0,944	4,639	0,926	219,0	222,0	18,72
2017-01-19 13:40	3,794	0,871	3,523	0,950	249,0	243,0	18,59
2017-01-19 13:50	4,091	0,965	3,822	1,125	211,0	210,0	18,96
2017-01-19 14:00	3,862	0,721	3,684	0,751	229,0	226,0	19,45
2017-01-19 14:10	4,669	0,858	4,047	1,199	205,0	207,0	18,84
2017-01-19 14:20	4,996	0,721	4,357	1,165	207,0	203,0	18,72
2017-01-19 14:30	5,080	0,965	4,748	0,998	188,0	180,0	18,96
2017-01-19 14:40	5,676	0,623	5,214	0,791	186,0	183,0	18,72
2017-01-19 14:50	6,140	0,682	5,855	0,800	197,0	194,0	18,35
2017-01-19 15:00	5,121	0,670	4,857	0,838	187,0	186,0	18,72
2017-01-19 15:10	5,842	0,923	5,610	1,224	204,0	201,0	18,84
2017-01-19 15:20	4,616	0,577	4,574	0,542	203,0	198,0	19,08
2017-01-19 15:30	4,887	1,188	5,014	0,963	207,0	204,0	18,96
2017-01-19 15:40	3,766	0,858	3,988	0,761	197,0	197,0	18,96
2017-01-19 15:50	3,609	0,610	3,619	0,527	197,0	187,0	19,08
2017-01-19 16:00	4,803	1,188	4,831	1,125	200,0	200,0	18,96
2017-01-19 16:10	6,217	0,940	6,096	1,036	200,0	195,0	18,59
2017-01-19 16:20	5,562	0,923	5,811	0,805	217,0	214,0	18,35
2017-01-19 16:30	5,050	0,758	4,772	0,687	205,0	205,0	18,47
2017-01-19 16:40	4,305	0,936	4,180	0,975	203,0	203,0	18,35
2017-01-19 16:50	3,079	0,693	2,861	0,751	180,0	169,0	18,47
2017-01-19 17:00	4,230	0,688	4,311	0,820	183,0	179,0	18,35
2017-01-19 17:10	4,754	0,862	4,365	0,870	224,0	224,0	17,98
2017-01-19 17:20	7,196	3,482	7,030	3,015	277,0	262,0	17,86
2017-01-19 17:30	14,146	1,381	12,742	1,620	10,0	11,0	17,25
2017-01-19 17:40	12,792	1,709	11,819	1,713	13,0	15,0	17,13
2017-01-19 17:50	11,076	1,769	10,001	1,702	10,0	13,0	17,37
2017-01-19 18:00	13,202	0,923	11,521	1,597	14,0	17,0	17,37
2017-01-19 18:10	12,218	0,931	10,545	1,430	17,0	18,0	17,13
2017-01-19 18:20	12,580	0,885	10,696	1,152	13,0	15,0	17,25
2017-01-19 18:30	11,269	1,643	9,662	1,620	3,0	6,0	17,62
2017-01-19 18:40	9,276	1,019	8,159	1,043	27,0	28,0	17,13
2017-01-19 18:50	10,573	1,134	9,141	1,208	18,0	20,0	17,01
2017-01-19 19:00	10,616	0,923	9,074	1,315	24,0	25,0	16,89
2017-01-19 19:10	10,965	1,117	9,782	1,454	30,0	34,0	16,64
2017-01-19 19:20	12,107	1,191	9,999	1,378	21,0	24,0	16,76
2017-01-19 19:30	11,166	1,107	9,035	1,192	21,0	24,0	16,76
2017-01-19 19:40	8,602	0,623	7,502	0,896	25,0	28,0	16,64
2017-01-19 19:50	8,366	1,565	7,169	1,438	31,0	32,0	16,64
2017-01-19 20:00	6,522	0,952	5,941	0,680	44,0	48,0	16,40
2017-01-19 20:10	9,515	1,433	8,539	1,417	38,0	45,0	16,40
2017-01-19 20:20	9,611	1,117	8,495	0,866	35,0	41,0	16,40
2017-01-19 20:30	10,280	1,165	9,111	1,567	34,0	37,0	16,40
2017-01-19 20:40	9,947	1,113	8,708	1,306	35,0	41,0	16,40
2017-01-19 20:50	11,454	1,046	10,289	1,230	23,0	28,0	16,52
2017-01-19 21:00	9,458	0,949	8,173	0,887	30,0	35,0	16,52
2017-01-19 21:10	10,524	0,965	9,079	1,267	27,0	31,0	16,27
2017-01-19 21:20	12,161	1,113	10,634	1,183	17,0	20,0	16,64
2017-01-19 21:30	10,708	1,198	9,380	1,294	13,0	11,0	16,76
2017-01-19 21:40	9,513	1,027	8,192	1,062	21,0	25,0	16,76
2017-01-19 21:50	8,612	1,392	7,852	1,237	3,0	6,0	16,89
2017-01-19 22:00	9,488	1,078	7,923	1,381	350,0	352,0	17,01
2017-01-19 22:10	7,919	1,128	7,209	1,108	345,0	343,0	17,37
2017-01-19 22:20	5,782	0,629	5,429	0,602	0,0	3,0	17,01
2017-01-19 22:30	4,370	0,431	3,603	0,329	17,0	24,0	16,64
2017-01-19 22:40	6,853	1,111	5,214	0,857	7,0	14,0	16,76
2017-01-19 22:50	6,929	0,659	5,722	0,627	18,0	23,0	16,52
2017-01-19 23:00	8,300	0,797	7,369	0,781	1,0	3,0	16,89
2017-01-19 23:10	6,899	1,188	5,917	1,651	322,0	318,0	17,25
2017-01-19 23:20	4,694	0,840	4,082	0,771	335,0	328,0	17,13
2017-01-19 23:30	7,773	1,261	6,072	1,258	326,0	326,0	17,25
2017-01-19 23:40	6,587	0,898	5,955	1,087	338,0	338,0	17,37
2017-01-19 23:50	4,629	1,046	3,800	0,621	346,0	357,0	17,13
2017-01-20 00:00	3,709	0,634	2,940	0,383	34,0	37,0	16,76
2017-01-20 00:10	5,610	0,742	4,495	0,838	35,0	39,0	16,64
2017-01-20 00:20	6,032	0,653	5,249	0,791	38,0	41,0	16,64
2017-01-20 00:30	5,839	0,634	4,975	0,730	38,0	42,0	16,64
2017-01-20 00:40	2,973	1,266	2,549	1,055	350,0	356,0	16,40
2017-01-20 00:50	8,177	1,276	6,571	1,522	32,0	34,0	16,52
2017-01-20 01:00	8,776	1,201	7,844	1,205	31,0	34,0	16,40
2017-01-20 01:10	8,854	1,124	7,637	1,258	34,0	38,0	16,40
2017-01-20 01:20	7,636	0,862	6,677	0,913	37,0	41,0	16,27
2017-01-20 01:30	8,493	1,041	7,337	1,021	38,0	39,0	16,27
2017-01-20 01:40	9,803	1,550	8,229	1,540	21,0	24,0	16,40
2017-01-20 01:50	7,346	1,760	6,884	1,669	343,0	339,0	16,40
2017-01-20 02:00	3,343	0,985	2,946	0,781	340,0	329,0	16,40
2017-01-20 02:10	1,912	0,440	2,430	0,741	285,0	273,0	15,91
2017-01-20 02:20	3,142	0,802	3,638	1,122	302,0	302,0	15,42
2017-01-20 02:30	1,588	0,482	1,768	0,583	312,0	277,0	15,30
2017-01-20 02:40	1,335	0,363	2,606	0,563	284,0	276,0	15,30
2017-01-20 02:50	0,960	0,383	1,401	0,634	291,0	301,0	15,18
2017-01-20 03:00	0,969	0,715	1,952	0,959	263,0	233,0	15,05
2017-01-20 03:10	1,278	0,629	2,406	0,535	232,0	253,0	14,57
2017-01-20 03:20	0,833	0,341	2,340	0,481	224,0	252,0	14,93
2017-01-20 03:30	1,556	0,902	1,689	0,473	245,0	300,0	15,54
2017-01-20 03:40	2,113	0,413	1,189	0,402	17,0	353,0	15,54
2017-01-20 03:50	1,045	0,352	0,674	0,278	45,0	297,0	14,93
2017-01-20 04:00	1,382	0,474	0,747	0,264	3,0	284,0	15,05
2017-01-20 04:10	1,393	0,557	1,697	0,329	66,0	204,0	14,93
2017-01-20 04:20	3,555	0,659	3,292	0,570	108,0	135,0	14,20
2017-01-20 04:30	2,418	0,705	2,193	0,687	93,0	142,0	13,83
2017-01-20 04:40	1,344	0,352	2,110	0,317	155,0	190,0	13,71
2017-01-20 04:50	1,629	0,413	1,895	0,264	100,0	162,0	14,32
2017-01-20 05:00	2,521	0,577	2,182	0,402	107,0	138,0	14,32
2017-01-20 05:10	3,055	0,557	1,973	0,634	100,0	148,0	14,20
2017-01-20 05:20	1,961	0,659	1,792	0,373	76,0	152,0	13,83
2017-01-20 05:30	2,649	1,184	2,443	1,192	339,0	191,0	14,69
2017-01-20 05:40	4,727	0,911	3,255	0,814	342,0	316,0	15,30
2017-01-20 05:50	6,877	1,023	6,207	1,136	342,0	339,0	16,64
2017-01-20 06:00	6,472	0,821	5,247	0,670	343,0	346,0	16,89
2017-01-20 06:10	7,079	1,060	6,224	0,870	3,0	3,0	17,01
2017-01-20 06:20	5,741	0,849	4,913	0,950	14,0	13,0	17,01
2017-01-20 06:30	6,282	0,867	5,236	0,761	45,0	46,0	16,52
2017-01-20 06:40	7,435	0,641	6,207	0,786	44,0	46,0	16,15
2017-01-20 06:50	6,921	0,623	6,140	0,786	39,0	44,0	16,15
2017-01-20 07:00	6,807	0,758	6,137	0,913	44,0	45,0	16,03
2017-01-20 07:10	6,897	0,557	5,865	0,730	44,0	45,0	15,91
2017-01-20 07:20	7,036	0,782	6,311	0,820	39,0	39,0	15,91
2017-01-20 07:30	7,359	0,616	6,289	0,761	46,0	49,0	15,91
2017-01-20 07:40	3,402	1,691	2,066	1,091	68,0	25,0	15,42
2017-01-20 07:50	2,119	0,676	1,152	0,402	51,0	38,0	15,18
2017-01-20 08:00	1,902	1,027	1,510	0,570	56,0	24,0	15,05
2017-01-20 08:10	1,507	0,249	1,637	0,278	149,0	301,0	15,05
2017-01-20 08:20	2,174	0,233	2,661	0,527	274,0	290,0	14,32
2017-01-20 08:30	1,866	0,305	1,805	0,340	259,0	269,0	14,69
2017-01-20 08:40	1,657	0,535	0,904	0,152	31,0	318,0	14,44
2017-01-20 08:50	0,971	0,278	0,896	0,232	127,0	257,0	14,44
2017-01-20 09:00	0,746	0,440	1,222	0,317	117,0	278,0	14,81
2017-01-20 09:10	1,206	0,292	0,802	0,175	103,0	263,0	15,05
